#./munderdamped_3d_gle --dev=0 --amp=8.0 --omega=5.0 --force=0.0 --mass=1.0 --Dg=0.0001 --tau=0.01 --block=1 --paths=1 --periods=100.0 --trans=80 --samples=1 --spp=100 --algorithm=predcorr --pav=1 --mode=trajectory --q=2 --eps=0 --phi=0 --lambda=0 --Dp=0 --comp=0 --mean=0 >> temp/traj-f0.0-D0.0001-m1.0-a8.0-w5.0-t0.01-t1e2.dat
#t <x> <v> <x^2> <v^2> qnu(q) mu_q Dx Gx EBx
1.197701e+02 -9.483757e+01 -2.331113e+00 8.994165e+03 5.434086e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.197826e+02 -9.486697e+01 -2.349080e+00 8.999743e+03 5.518175e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.197952e+02 -9.489664e+01 -2.373165e+00 9.005372e+03 5.631913e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.198078e+02 -9.492663e+01 -2.399211e+00 9.011064e+03 5.756214e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.198203e+02 -9.495695e+01 -2.424620e+00 9.016822e+03 5.878780e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.198329e+02 -9.498757e+01 -2.450938e+00 9.022639e+03 6.007099e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.198455e+02 -9.501849e+01 -2.472160e+00 9.028514e+03 6.111577e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.198580e+02 -9.504962e+01 -2.477536e+00 9.034431e+03 6.138187e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.198706e+02 -9.508077e+01 -2.482302e+00 9.040354e+03 6.161825e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.198832e+02 -9.511189e+01 -2.469959e+00 9.046271e+03 6.100699e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.198957e+02 -9.514275e+01 -2.446509e+00 9.052144e+03 5.985406e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.199083e+02 -9.517322e+01 -2.402040e+00 9.057941e+03 5.769798e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.199209e+02 -9.520300e+01 -2.337011e+00 9.063610e+03 5.461620e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.199334e+02 -9.523184e+01 -2.253930e+00 9.069104e+03 5.080202e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.199460e+02 -9.525954e+01 -2.156009e+00 9.074381e+03 4.648376e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.199586e+02 -9.528590e+01 -2.039125e+00 9.079403e+03 4.158031e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.199711e+02 -9.531070e+01 -1.905468e+00 9.084130e+03 3.630807e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.199837e+02 -9.533377e+01 -1.766268e+00 9.088528e+03 3.119703e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.199963e+02 -9.535499e+01 -1.613430e+00 9.092574e+03 2.603157e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.200088e+02 -9.537424e+01 -1.448153e+00 9.096245e+03 2.097146e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.200214e+02 -9.539137e+01 -1.281885e+00 9.099514e+03 1.643228e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.200340e+02 -9.540638e+01 -1.105445e+00 9.102377e+03 1.222008e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.200465e+02 -9.541914e+01 -9.268967e-01 9.104812e+03 8.591375e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.200591e+02 -9.542965e+01 -7.473437e-01 9.106818e+03 5.585225e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.200717e+02 -9.543790e+01 -5.647634e-01 9.108393e+03 3.189577e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.200842e+02 -9.544386e+01 -3.822270e-01 9.109531e+03 1.460975e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.200968e+02 -9.544753e+01 -2.002885e-01 9.110230e+03 4.011549e-02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.201094e+02 -9.544892e+01 -1.807314e-02 9.110496e+03 3.266385e-04 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.201219e+02 -9.544807e+01 1.552430e-01 9.110333e+03 2.410038e-02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.201345e+02 -9.544504e+01 3.264850e-01 9.109755e+03 1.065925e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.201471e+02 -9.543986e+01 4.963301e-01 9.108767e+03 2.463436e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.201596e+02 -9.543259e+01 6.609267e-01 9.107379e+03 4.368241e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.201722e+02 -9.542331e+01 8.171192e-01 9.105608e+03 6.676838e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.201848e+02 -9.541209e+01 9.658650e-01 9.103466e+03 9.328951e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.201973e+02 -9.539905e+01 1.113721e+00 9.100979e+03 1.240374e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.202099e+02 -9.538420e+01 1.249616e+00 9.098146e+03 1.561540e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.202225e+02 -9.536774e+01 1.370211e+00 9.095005e+03 1.877477e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.202350e+02 -9.534981e+01 1.483790e+00 9.091586e+03 2.201632e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.202476e+02 -9.533053e+01 1.584766e+00 9.087909e+03 2.511484e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.202602e+02 -9.531009e+01 1.667148e+00 9.084013e+03 2.779384e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.202727e+02 -9.528870e+01 1.739242e+00 9.079936e+03 3.024962e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.202853e+02 -9.526652e+01 1.793727e+00 9.075709e+03 3.217458e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.202979e+02 -9.524375e+01 1.829080e+00 9.071372e+03 3.345533e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.203104e+02 -9.522064e+01 1.848215e+00 9.066971e+03 3.415897e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.203230e+02 -9.519740e+01 1.850288e+00 9.062546e+03 3.423567e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.203356e+02 -9.517426e+01 1.831351e+00 9.058139e+03 3.353848e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.203481e+02 -9.515144e+01 1.799837e+00 9.053796e+03 3.239413e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.203607e+02 -9.512911e+01 1.751986e+00 9.049548e+03 3.069455e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.203733e+02 -9.510746e+01 1.693210e+00 9.045429e+03 2.866961e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.203858e+02 -9.508662e+01 1.621365e+00 9.041465e+03 2.628825e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.203984e+02 -9.506676e+01 1.540973e+00 9.037688e+03 2.374597e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.204110e+02 -9.504796e+01 1.450352e+00 9.034114e+03 2.103520e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.204235e+02 -9.503036e+01 1.347409e+00 9.030771e+03 1.815511e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.204361e+02 -9.501408e+01 1.244571e+00 9.027675e+03 1.548956e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.204487e+02 -9.499914e+01 1.132813e+00 9.024836e+03 1.283264e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.204612e+02 -9.498564e+01 1.012643e+00 9.022272e+03 1.025447e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.204738e+02 -9.497366e+01 8.942973e-01 9.019997e+03 7.997677e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.204864e+02 -9.496320e+01 7.708817e-01 9.018010e+03 5.942585e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.204989e+02 -9.495431e+01 6.458749e-01 9.016320e+03 4.171543e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.205115e+02 -9.494702e+01 5.172865e-01 9.014937e+03 2.675853e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.205241e+02 -9.494136e+01 3.819090e-01 9.013862e+03 1.458545e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.205366e+02 -9.493742e+01 2.446302e-01 9.013113e+03 5.984393e-02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.205492e+02 -9.493520e+01 1.063170e-01 9.012693e+03 1.130331e-02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.205618e+02 -9.493475e+01 -2.932762e-02 9.012607e+03 8.601091e-04 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.205743e+02 -9.493603e+01 -1.741824e-01 9.012850e+03 3.033951e-02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.205869e+02 -9.493913e+01 -3.185470e-01 9.013438e+03 1.014722e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.205995e+02 -9.494408e+01 -4.683121e-01 9.014378e+03 2.193162e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.206120e+02 -9.495093e+01 -6.236362e-01 9.015679e+03 3.889222e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.206246e+02 -9.495974e+01 -7.773103e-01 9.017353e+03 6.042112e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.206372e+02 -9.497050e+01 -9.365071e-01 9.019396e+03 8.770456e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.206497e+02 -9.498328e+01 -1.094767e+00 9.021824e+03 1.198515e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.206623e+02 -9.499805e+01 -1.256045e+00 9.024629e+03 1.577648e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.206749e+02 -9.501485e+01 -1.415217e+00 9.027822e+03 2.002838e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.206874e+02 -9.503365e+01 -1.577744e+00 9.031394e+03 2.489276e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.207000e+02 -9.505447e+01 -1.735340e+00 9.035353e+03 3.011405e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.207126e+02 -9.507723e+01 -1.889190e+00 9.039680e+03 3.569041e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.207251e+02 -9.510187e+01 -2.035193e+00 9.044365e+03 4.142012e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.207377e+02 -9.512830e+01 -2.169531e+00 9.049393e+03 4.706864e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.207503e+02 -9.515632e+01 -2.296568e+00 9.054725e+03 5.274223e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.207628e+02 -9.518587e+01 -2.401130e+00 9.060350e+03 5.765428e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.207754e+02 -9.521662e+01 -2.492241e+00 9.066205e+03 6.211267e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.207880e+02 -9.524841e+01 -2.567981e+00 9.072259e+03 6.594524e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.208005e+02 -9.528104e+01 -2.622182e+00 9.078476e+03 6.875840e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.208131e+02 -9.531422e+01 -2.662039e+00 9.084802e+03 7.086451e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.208257e+02 -9.534780e+01 -2.684383e+00 9.091203e+03 7.205913e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.208382e+02 -9.538153e+01 -2.685472e+00 9.097637e+03 7.211761e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.208508e+02 -9.541520e+01 -2.670538e+00 9.104061e+03 7.131774e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.208634e+02 -9.544858e+01 -2.645046e+00 9.110431e+03 6.996266e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.208759e+02 -9.548160e+01 -2.609130e+00 9.116735e+03 6.807561e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.208885e+02 -9.551414e+01 -2.569034e+00 9.122950e+03 6.599937e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.209011e+02 -9.554614e+01 -2.522327e+00 9.129065e+03 6.362132e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.209136e+02 -9.557757e+01 -2.475119e+00 9.135071e+03 6.126214e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.209262e+02 -9.560842e+01 -2.435292e+00 9.140971e+03 5.930645e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.209388e+02 -9.563878e+01 -2.397714e+00 9.146776e+03 5.749033e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.209513e+02 -9.566872e+01 -2.366802e+00 9.152503e+03 5.601750e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.209639e+02 -9.569831e+01 -2.347271e+00 9.158167e+03 5.509682e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.209765e+02 -9.572771e+01 -2.328773e+00 9.163794e+03 5.423186e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.209890e+02 -9.575694e+01 -2.324739e+00 9.169392e+03 5.404411e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.210016e+02 -9.578617e+01 -2.325912e+00 9.174990e+03 5.409865e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.210142e+02 -9.581548e+01 -2.336262e+00 9.180605e+03 5.458120e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.210267e+02 -9.584494e+01 -2.353219e+00 9.186253e+03 5.537638e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.210393e+02 -9.587466e+01 -2.376396e+00 9.191951e+03 5.647259e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.210518e+02 -9.590469e+01 -2.403460e+00 9.197710e+03 5.776621e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.210644e+02 -9.593509e+01 -2.434927e+00 9.203541e+03 5.928872e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.210770e+02 -9.596587e+01 -2.462133e+00 9.209449e+03 6.062098e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.210895e+02 -9.599697e+01 -2.493462e+00 9.215419e+03 6.217351e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.211021e+02 -9.602841e+01 -2.511612e+00 9.221456e+03 6.308197e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.211147e+02 -9.606003e+01 -2.519244e+00 9.227529e+03 6.346590e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.211273e+02 -9.609167e+01 -2.519690e+00 9.233610e+03 6.348837e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.211398e+02 -9.612325e+01 -2.507858e+00 9.239679e+03 6.289350e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.211524e+02 -9.615456e+01 -2.476433e+00 9.245698e+03 6.132720e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.211649e+02 -9.618536e+01 -2.426336e+00 9.251624e+03 5.887105e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.211775e+02 -9.621542e+01 -2.359619e+00 9.257408e+03 5.567800e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.211901e+02 -9.624451e+01 -2.268602e+00 9.263007e+03 5.146555e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.212026e+02 -9.627236e+01 -2.161469e+00 9.268367e+03 4.671948e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.212152e+02 -9.629875e+01 -2.041828e+00 9.273449e+03 4.169061e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.212278e+02 -9.632355e+01 -1.905581e+00 9.278228e+03 3.631240e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.212403e+02 -9.634657e+01 -1.757666e+00 9.282662e+03 3.089389e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.212529e+02 -9.636766e+01 -1.600973e+00 9.286726e+03 2.563114e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.212655e+02 -9.638672e+01 -1.428092e+00 9.290399e+03 2.039446e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.212780e+02 -9.640359e+01 -1.256888e+00 9.293651e+03 1.579767e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.212906e+02 -9.641826e+01 -1.078394e+00 9.296480e+03 1.162933e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.213032e+02 -9.643066e+01 -8.947500e-01 9.298873e+03 8.005776e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.213157e+02 -9.644077e+01 -7.109073e-01 9.300822e+03 5.053893e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.213283e+02 -9.644855e+01 -5.287884e-01 9.302324e+03 2.796172e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.213409e+02 -9.645406e+01 -3.444323e-01 9.303385e+03 1.186336e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.213534e+02 -9.645724e+01 -1.629831e-01 9.304000e+03 2.656350e-02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.213660e+02 -9.645818e+01 1.571614e-02 9.304181e+03 2.469969e-04 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.213786e+02 -9.645688e+01 1.929732e-01 9.303930e+03 3.723865e-02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.213911e+02 -9.645337e+01 3.645352e-01 9.303252e+03 1.328859e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.214037e+02 -9.644772e+01 5.345622e-01 9.302162e+03 2.857568e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.214163e+02 -9.643996e+01 7.024117e-01 9.300667e+03 4.933821e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.214288e+02 -9.643014e+01 8.621221e-01 9.298771e+03 7.432544e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.214414e+02 -9.641833e+01 1.015668e+00 9.296494e+03 1.031582e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.214540e+02 -9.640466e+01 1.160966e+00 9.293857e+03 1.347843e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.214665e+02 -9.638921e+01 1.297060e+00 9.290879e+03 1.682364e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.214791e+02 -9.637212e+01 1.423615e+00 9.287585e+03 2.026680e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.214917e+02 -9.635351e+01 1.539372e+00 9.283998e+03 2.369666e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.215042e+02 -9.633356e+01 1.637843e+00 9.280154e+03 2.682528e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.215168e+02 -9.631243e+01 1.724783e+00 9.276084e+03 2.974878e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.215294e+02 -9.629033e+01 1.792025e+00 9.271827e+03 3.211354e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.215419e+02 -9.626746e+01 1.849502e+00 9.267425e+03 3.420657e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.215545e+02 -9.624400e+01 1.882223e+00 9.262908e+03 3.542764e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.215671e+02 -9.622021e+01 1.901177e+00 9.258330e+03 3.614475e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.215796e+02 -9.619633e+01 1.902419e+00 9.253733e+03 3.619198e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.215922e+02 -9.617251e+01 1.885476e+00 9.249151e+03 3.555020e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.216048e+02 -9.614903e+01 1.851928e+00 9.244637e+03 3.429639e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.216173e+02 -9.612606e+01 1.803277e+00 9.240220e+03 3.251809e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.216299e+02 -9.610378e+01 1.740159e+00 9.235938e+03 3.028154e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.216425e+02 -9.608237e+01 1.667580e+00 9.231822e+03 2.780823e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.216550e+02 -9.606194e+01 1.590013e+00 9.227896e+03 2.528140e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.216676e+02 -9.604253e+01 1.496893e+00 9.224168e+03 2.240688e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.216802e+02 -9.602435e+01 1.398102e+00 9.220675e+03 1.954690e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.216927e+02 -9.600745e+01 1.291890e+00 9.217430e+03 1.668980e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.217053e+02 -9.599191e+01 1.183983e+00 9.214447e+03 1.401816e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.217179e+02 -9.597778e+01 1.069755e+00 9.211733e+03 1.144376e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.217304e+02 -9.596510e+01 9.444799e-01 9.209301e+03 8.920423e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.217430e+02 -9.595400e+01 8.237244e-01 9.207171e+03 6.785220e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.217556e+02 -9.594444e+01 6.949820e-01 9.205335e+03 4.830000e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.217681e+02 -9.593649e+01 5.715988e-01 9.203811e+03 3.267252e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.217807e+02 -9.593013e+01 4.405621e-01 9.202590e+03 1.940949e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.217933e+02 -9.592545e+01 3.078393e-01 9.201691e+03 9.476502e-02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.218058e+02 -9.592243e+01 1.730553e-01 9.201113e+03 2.994814e-02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.218184e+02 -9.592113e+01 3.406996e-02 9.200862e+03 1.160762e-03 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.218310e+02 -9.592160e+01 -1.066532e-01 9.200953e+03 1.137490e-02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.218435e+02 -9.592384e+01 -2.497085e-01 9.201384e+03 6.235433e-02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.218561e+02 -9.592792e+01 -3.961430e-01 9.202165e+03 1.569293e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.218687e+02 -9.593385e+01 -5.476863e-01 9.203303e+03 2.999603e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.218812e+02 -9.594168e+01 -7.004486e-01 9.204806e+03 4.906282e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.218938e+02 -9.595146e+01 -8.607879e-01 9.206683e+03 7.409558e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.219064e+02 -9.596327e+01 -1.018161e+00 9.208949e+03 1.036652e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.219189e+02 -9.597707e+01 -1.174381e+00 9.211599e+03 1.379170e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.219315e+02 -9.599284e+01 -1.337307e+00 9.214625e+03 1.788389e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.219441e+02 -9.601065e+01 -1.499740e+00 9.218045e+03 2.249220e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.219566e+02 -9.603050e+01 -1.659033e+00 9.221857e+03 2.752389e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.219692e+02 -9.605233e+01 -1.814984e+00 9.226050e+03 3.294167e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.219818e+02 -9.607607e+01 -1.963003e+00 9.230611e+03 3.853382e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.219943e+02 -9.610165e+01 -2.105958e+00 9.235526e+03 4.435058e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.220069e+02 -9.612894e+01 -2.238954e+00 9.240774e+03 5.012915e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.220195e+02 -9.615784e+01 -2.364780e+00 9.246330e+03 5.592184e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.220320e+02 -9.618819e+01 -2.468631e+00 9.252169e+03 6.094141e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.220446e+02 -9.621978e+01 -2.554600e+00 9.258246e+03 6.525984e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.220572e+02 -9.625232e+01 -2.625113e+00 9.264509e+03 6.891220e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.220697e+02 -9.628561e+01 -2.672571e+00 9.270920e+03 7.142638e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.220823e+02 -9.631939e+01 -2.701285e+00 9.277425e+03 7.296943e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.220949e+02 -9.635342e+01 -2.714857e+00 9.283980e+03 7.370447e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
