#./overdamped_3d --dev=1 --amp=250.0 --omega=1 --force=0 --Dg=0.01 --block=256 --paths=1024 --periods=1000 --trans=100 --samples=10000 --spp=10000 --algorithm=euler --pav=1 --mode=moments --domain=1d --domainx=a:-1:3:300:1 --domainy=s:-1:2:100:1 --domainz=a:-1:2.5:100:1 --q=2 --eps=0 --phi=1.57079632679 --lambda=50.0 --zeta=0.02 --comp=0 --mean=1.0 --second=2.0 --skew=0.99 --distribution=s>> 1D_double_a:-1:3:300:1_2.0_50.0_0.99_1.0_0.0.dat
#a <<v>> qnu(q) mu_q Dx Gx EBx
1.584888e+01 1.986452e+00 9.810138e-01 6.310998e+05 5.020893e+01 3.192425e-04 2.252221e-03
1.634300e+01 2.049171e+00 9.397662e-01 6.154396e+05 4.897643e+01 -4.346973e-02 2.092242e-03
1.685253e+01 2.102172e+00 9.527710e-01 6.038069e+05 4.802787e+01 -2.345324e-02 2.326727e-03
1.737795e+01 2.154724e+00 9.094971e-01 6.094836e+05 4.850534e+01 4.540801e-03 2.075791e-03
1.791974e+01 2.224241e+00 9.997431e-01 6.363834e+05 5.064056e+01 8.356571e-05 2.384424e-03
1.847843e+01 2.292158e+00 9.830452e-01 5.995621e+05 4.771211e+01 2.214217e-02 2.106309e-03
1.905454e+01 2.347626e+00 9.695848e-01 6.129119e+05 4.880200e+01 -6.348670e-03 2.122998e-03
1.964861e+01 2.418903e+00 9.528662e-01 6.152762e+05 4.896115e+01 9.871125e-03 2.193570e-03
2.026120e+01 2.501631e+00 9.792193e-01 6.317636e+05 5.026750e+01 -1.232481e-02 2.071977e-03
2.089288e+01 2.578739e+00 8.993164e-01 5.655862e+05 4.500393e+01 -2.772260e-02 2.225161e-03
2.154427e+01 2.651939e+00 1.002257e+00 6.412665e+05 5.104417e+01 -1.169980e-02 2.165675e-03
2.221596e+01 2.733055e+00 9.324765e-01 6.110716e+05 4.870142e+01 -2.627492e-03 2.020955e-03
2.290859e+01 2.814101e+00 9.290214e-01 5.792885e+05 4.608618e+01 2.690291e-02 1.946092e-03
2.362282e+01 2.898049e+00 1.000414e+00 6.046482e+05 4.812846e+01 -2.699292e-02 2.202153e-03
2.435931e+01 3.000380e+00 9.185119e-01 5.947836e+05 4.731868e+01 -5.168378e-03 2.032042e-03
2.511877e+01 3.084564e+00 9.102808e-01 5.533507e+05 4.400316e+01 -3.538191e-03 2.077341e-03
